work_id,shift_amount,anchor_perf_id,target_perf_id,anchor_audio_file,target_audio_file
74454,-1,1683585,1020612,74454_1683585_Anchor_shift-1.wav,74454_1020612_Target_shift-1.wav
74506,0,365053,74525,74506_365053_Anchor_shift0.wav,74506_74525_Target_shift0.wav
74506,1,365053,74525,74506_365053_Anchor_shift+1.wav,74506_74525_Target_shift+1.wav
74506,-1,365053,74525,74506_365053_Anchor_shift-1.wav,74506_74525_Target_shift-1.wav
74727,0,74733,500654,74727_74733_Anchor_shift0.wav,74727_500654_Target_shift0.wav
74727,1,74733,500654,74727_74733_Anchor_shift+1.wav,74727_500654_Target_shift+1.wav
74727,-1,74733,500654,74727_74733_Anchor_shift-1.wav,74727_500654_Target_shift-1.wav
75562,0,698286,75562,75562_698286_Anchor_shift0.wav,75562_75562_Target_shift0.wav
75562,1,698286,75562,75562_698286_Anchor_shift+1.wav,75562_75562_Target_shift+1.wav
75562,-1,698286,75562,75562_698286_Anchor_shift-1.wav,75562_75562_Target_shift-1.wav
75575,0,372549,915612,75575_372549_Anchor_shift0.wav,75575_915612_Target_shift0.wav
75575,1,372549,915612,75575_372549_Anchor_shift+1.wav,75575_915612_Target_shift+1.wav
75575,-1,372549,915612,75575_372549_Anchor_shift-1.wav,75575_915612_Target_shift-1.wav
75861,0,534705,1689985,75861_534705_Anchor_shift0.wav,75861_1689985_Target_shift0.wav
75861,1,534705,1689985,75861_534705_Anchor_shift+1.wav,75861_1689985_Target_shift+1.wav
75861,-1,534705,1689985,75861_534705_Anchor_shift-1.wav,75861_1689985_Target_shift-1.wav
76388,0,112450,349636,76388_112450_Anchor_shift0.wav,76388_349636_Target_shift0.wav
76388,1,112450,349636,76388_112450_Anchor_shift+1.wav,76388_349636_Target_shift+1.wav
76388,-1,112450,349636,76388_112450_Anchor_shift-1.wav,76388_349636_Target_shift-1.wav
76538,0,1060371,1147175,76538_1060371_Anchor_shift0.wav,76538_1147175_Target_shift0.wav
76538,1,1060371,1147175,76538_1060371_Anchor_shift+1.wav,76538_1147175_Target_shift+1.wav
76538,-1,1060371,1147175,76538_1060371_Anchor_shift-1.wav,76538_1147175_Target_shift-1.wav
76574,0,638178,1521208,76574_638178_Anchor_shift0.wav,76574_1521208_Target_shift0.wav
76574,1,638178,1521208,76574_638178_Anchor_shift+1.wav,76574_1521208_Target_shift+1.wav
76574,-1,638178,1521208,76574_638178_Anchor_shift-1.wav,76574_1521208_Target_shift-1.wav
76778,0,76785,1233147,76778_76785_Anchor_shift0.wav,76778_1233147_Target_shift0.wav
76778,1,76785,1233147,76778_76785_Anchor_shift+1.wav,76778_1233147_Target_shift+1.wav
76778,-1,76785,1233147,76778_76785_Anchor_shift-1.wav,76778_1233147_Target_shift-1.wav
77023,0,1390486,591866,77023_1390486_Anchor_shift0.wav,77023_591866_Target_shift0.wav
77023,1,1390486,591866,77023_1390486_Anchor_shift+1.wav,77023_591866_Target_shift+1.wav
77023,-1,1390486,591866,77023_1390486_Anchor_shift-1.wav,77023_591866_Target_shift-1.wav
77153,0,755285,1139733,77153_755285_Anchor_shift0.wav,77153_1139733_Target_shift0.wav
77153,1,755285,1139733,77153_755285_Anchor_shift+1.wav,77153_1139733_Target_shift+1.wav
77153,-1,755285,1139733,77153_755285_Anchor_shift-1.wav,77153_1139733_Target_shift-1.wav
77352,0,346844,625726,77352_346844_Anchor_shift0.wav,77352_625726_Target_shift0.wav
77352,1,346844,625726,77352_346844_Anchor_shift+1.wav,77352_625726_Target_shift+1.wav
77352,-1,346844,625726,77352_346844_Anchor_shift-1.wav,77352_625726_Target_shift-1.wav
78317,0,611151,952709,78317_611151_Anchor_shift0.wav,78317_952709_Target_shift0.wav
78317,1,611151,952709,78317_611151_Anchor_shift+1.wav,78317_952709_Target_shift+1.wav
78317,-1,611151,952709,78317_611151_Anchor_shift-1.wav,78317_952709_Target_shift-1.wav
78699,0,1060428,621922,78699_1060428_Anchor_shift0.wav,78699_621922_Target_shift0.wav
78699,1,1060428,621922,78699_1060428_Anchor_shift+1.wav,78699_621922_Target_shift+1.wav
78699,-1,1060428,621922,78699_1060428_Anchor_shift-1.wav,78699_621922_Target_shift-1.wav
78822,0,474596,979137,78822_474596_Anchor_shift0.wav,78822_979137_Target_shift0.wav
78822,1,474596,979137,78822_474596_Anchor_shift+1.wav,78822_979137_Target_shift+1.wav
78822,-1,474596,979137,78822_474596_Anchor_shift-1.wav,78822_979137_Target_shift-1.wav
78838,0,953820,1092494,78838_953820_Anchor_shift0.wav,78838_1092494_Target_shift0.wav
78838,1,953820,1092494,78838_953820_Anchor_shift+1.wav,78838_1092494_Target_shift+1.wav
78838,-1,953820,1092494,78838_953820_Anchor_shift-1.wav,78838_1092494_Target_shift-1.wav
79205,0,324527,422374,79205_324527_Anchor_shift0.wav,79205_422374_Target_shift0.wav
79205,1,324527,422374,79205_324527_Anchor_shift+1.wav,79205_422374_Target_shift+1.wav
79205,-1,324527,422374,79205_324527_Anchor_shift-1.wav,79205_422374_Target_shift-1.wav
79739,0,345259,1082870,79739_345259_Anchor_shift0.wav,79739_1082870_Target_shift0.wav
79739,1,345259,1082870,79739_345259_Anchor_shift+1.wav,79739_1082870_Target_shift+1.wav
79739,-1,345259,1082870,79739_345259_Anchor_shift-1.wav,79739_1082870_Target_shift-1.wav
79744,0,256243,514059,79744_256243_Anchor_shift0.wav,79744_514059_Target_shift0.wav
79744,1,256243,514059,79744_256243_Anchor_shift+1.wav,79744_514059_Target_shift+1.wav
79744,-1,256243,514059,79744_256243_Anchor_shift-1.wav,79744_514059_Target_shift-1.wav
80193,0,1486836,59260,80193_1486836_Anchor_shift0.wav,80193_59260_Target_shift0.wav
80193,1,1486836,59260,80193_1486836_Anchor_shift+1.wav,80193_59260_Target_shift+1.wav
80193,-1,1486836,59260,80193_1486836_Anchor_shift-1.wav,80193_59260_Target_shift-1.wav
80570,0,44393,102110,80570_44393_Anchor_shift0.wav,80570_102110_Target_shift0.wav
80570,1,44393,102110,80570_44393_Anchor_shift+1.wav,80570_102110_Target_shift+1.wav
80570,-1,44393,102110,80570_44393_Anchor_shift-1.wav,80570_102110_Target_shift-1.wav
80667,0,1724412,1335084,80667_1724412_Anchor_shift0.wav,80667_1335084_Target_shift0.wav
80667,1,1724412,1335084,80667_1724412_Anchor_shift+1.wav,80667_1335084_Target_shift+1.wav
80667,-1,1724412,1335084,80667_1724412_Anchor_shift-1.wav,80667_1335084_Target_shift-1.wav
81105,0,565170,985124,81105_565170_Anchor_shift0.wav,81105_985124_Target_shift0.wav
81105,1,565170,985124,81105_565170_Anchor_shift+1.wav,81105_985124_Target_shift+1.wav
81105,-1,565170,985124,81105_565170_Anchor_shift-1.wav,81105_985124_Target_shift-1.wav
81425,0,863502,915020,81425_863502_Anchor_shift0.wav,81425_915020_Target_shift0.wav
81425,1,863502,915020,81425_863502_Anchor_shift+1.wav,81425_915020_Target_shift+1.wav
81425,-1,863502,915020,81425_863502_Anchor_shift-1.wav,81425_915020_Target_shift-1.wav
81764,0,253044,935571,81764_253044_Anchor_shift0.wav,81764_935571_Target_shift0.wav
81764,1,253044,935571,81764_253044_Anchor_shift+1.wav,81764_935571_Target_shift+1.wav
81764,-1,253044,935571,81764_253044_Anchor_shift-1.wav,81764_935571_Target_shift-1.wav
82318,0,123961,1279826,82318_123961_Anchor_shift0.wav,82318_1279826_Target_shift0.wav
82318,1,123961,1279826,82318_123961_Anchor_shift+1.wav,82318_1279826_Target_shift+1.wav
82318,-1,123961,1279826,82318_123961_Anchor_shift-1.wav,82318_1279826_Target_shift-1.wav
82331,0,319147,457962,82331_319147_Anchor_shift0.wav,82331_457962_Target_shift0.wav
82331,1,319147,457962,82331_319147_Anchor_shift+1.wav,82331_457962_Target_shift+1.wav
82331,-1,319147,457962,82331_319147_Anchor_shift-1.wav,82331_457962_Target_shift-1.wav
82711,0,961376,1273369,82711_961376_Anchor_shift0.wav,82711_1273369_Target_shift0.wav
82711,1,961376,1273369,82711_961376_Anchor_shift+1.wav,82711_1273369_Target_shift+1.wav
82711,-1,961376,1273369,82711_961376_Anchor_shift-1.wav,82711_1273369_Target_shift-1.wav
83308,0,330460,965628,83308_330460_Anchor_shift0.wav,83308_965628_Target_shift0.wav
83308,1,330460,965628,83308_330460_Anchor_shift+1.wav,83308_965628_Target_shift+1.wav
83308,-1,330460,965628,83308_330460_Anchor_shift-1.wav,83308_965628_Target_shift-1.wav
83580,0,355314,546339,83580_355314_Anchor_shift0.wav,83580_546339_Target_shift0.wav
83580,1,355314,546339,83580_355314_Anchor_shift+1.wav,83580_546339_Target_shift+1.wav
83580,-1,355314,546339,83580_355314_Anchor_shift-1.wav,83580_546339_Target_shift-1.wav
83775,0,902533,1310406,83775_902533_Anchor_shift0.wav,83775_1310406_Target_shift0.wav
83775,1,902533,1310406,83775_902533_Anchor_shift+1.wav,83775_1310406_Target_shift+1.wav
83775,-1,902533,1310406,83775_902533_Anchor_shift-1.wav,83775_1310406_Target_shift-1.wav
83877,0,109636,421953,83877_109636_Anchor_shift0.wav,83877_421953_Target_shift0.wav
83877,1,109636,421953,83877_109636_Anchor_shift+1.wav,83877_421953_Target_shift+1.wav
83877,-1,109636,421953,83877_109636_Anchor_shift-1.wav,83877_421953_Target_shift-1.wav
83881,0,287150,1189712,83881_287150_Anchor_shift0.wav,83881_1189712_Target_shift0.wav
83881,1,287150,1189712,83881_287150_Anchor_shift+1.wav,83881_1189712_Target_shift+1.wav
83881,-1,287150,1189712,83881_287150_Anchor_shift-1.wav,83881_1189712_Target_shift-1.wav
84461,0,617091,1403357,84461_617091_Anchor_shift0.wav,84461_1403357_Target_shift0.wav
84461,1,617091,1403357,84461_617091_Anchor_shift+1.wav,84461_1403357_Target_shift+1.wav
84461,-1,617091,1403357,84461_617091_Anchor_shift-1.wav,84461_1403357_Target_shift-1.wav
86520,0,1015799,86521,86520_1015799_Anchor_shift0.wav,86520_86521_Target_shift0.wav
86520,1,1015799,86521,86520_1015799_Anchor_shift+1.wav,86520_86521_Target_shift+1.wav
86520,-1,1015799,86521,86520_1015799_Anchor_shift-1.wav,86520_86521_Target_shift-1.wav
86748,0,873860,1672552,86748_873860_Anchor_shift0.wav,86748_1672552_Target_shift0.wav
86748,1,873860,1672552,86748_873860_Anchor_shift+1.wav,86748_1672552_Target_shift+1.wav
86748,-1,873860,1672552,86748_873860_Anchor_shift-1.wav,86748_1672552_Target_shift-1.wav
86795,0,1238388,1537856,86795_1238388_Anchor_shift0.wav,86795_1537856_Target_shift0.wav
86795,1,1238388,1537856,86795_1238388_Anchor_shift+1.wav,86795_1537856_Target_shift+1.wav
86795,-1,1238388,1537856,86795_1238388_Anchor_shift-1.wav,86795_1537856_Target_shift-1.wav
86939,0,180913,506968,86939_180913_Anchor_shift0.wav,86939_506968_Target_shift0.wav
86939,1,180913,506968,86939_180913_Anchor_shift+1.wav,86939_506968_Target_shift+1.wav
86939,-1,180913,506968,86939_180913_Anchor_shift-1.wav,86939_506968_Target_shift-1.wav
87017,0,770752,1340097,87017_770752_Anchor_shift0.wav,87017_1340097_Target_shift0.wav
87017,1,770752,1340097,87017_770752_Anchor_shift+1.wav,87017_1340097_Target_shift+1.wav
87017,-1,770752,1340097,87017_770752_Anchor_shift-1.wav,87017_1340097_Target_shift-1.wav
87140,0,1166054,1350680,87140_1166054_Anchor_shift0.wav,87140_1350680_Target_shift0.wav
87140,1,1166054,1350680,87140_1166054_Anchor_shift+1.wav,87140_1350680_Target_shift+1.wav
87140,-1,1166054,1350680,87140_1166054_Anchor_shift-1.wav,87140_1350680_Target_shift-1.wav
87257,0,1411630,1500409,87257_1411630_Anchor_shift0.wav,87257_1500409_Target_shift0.wav
87257,1,1411630,1500409,87257_1411630_Anchor_shift+1.wav,87257_1500409_Target_shift+1.wav
87257,-1,1411630,1500409,87257_1411630_Anchor_shift-1.wav,87257_1500409_Target_shift-1.wav
87936,0,609632,1594195,87936_609632_Anchor_shift0.wav,87936_1594195_Target_shift0.wav
87936,1,609632,1594195,87936_609632_Anchor_shift+1.wav,87936_1594195_Target_shift+1.wav
87936,-1,609632,1594195,87936_609632_Anchor_shift-1.wav,87936_1594195_Target_shift-1.wav
87975,0,359083,1594230,87975_359083_Anchor_shift0.wav,87975_1594230_Target_shift0.wav
87975,1,359083,1594230,87975_359083_Anchor_shift+1.wav,87975_1594230_Target_shift+1.wav
87975,-1,359083,1594230,87975_359083_Anchor_shift-1.wav,87975_1594230_Target_shift-1.wav
88423,0,88424,1347595,88423_88424_Anchor_shift0.wav,88423_1347595_Target_shift0.wav
88423,1,88424,1347595,88423_88424_Anchor_shift+1.wav,88423_1347595_Target_shift+1.wav
88423,-1,88424,1347595,88423_88424_Anchor_shift-1.wav,88423_1347595_Target_shift-1.wav
88799,0,1076745,108912,88799_1076745_Anchor_shift0.wav,88799_108912_Target_shift0.wav
88799,1,1076745,108912,88799_1076745_Anchor_shift+1.wav,88799_108912_Target_shift+1.wav
88799,-1,1076745,108912,88799_1076745_Anchor_shift-1.wav,88799_108912_Target_shift-1.wav
89352,0,89354,174477,89352_89354_Anchor_shift0.wav,89352_174477_Target_shift0.wav
89352,1,89354,174477,89352_89354_Anchor_shift+1.wav,89352_174477_Target_shift+1.wav
89352,-1,89354,174477,89352_89354_Anchor_shift-1.wav,89352_174477_Target_shift-1.wav
90893,0,1431951,920723,90893_1431951_Anchor_shift0.wav,90893_920723_Target_shift0.wav
90893,1,1431951,920723,90893_1431951_Anchor_shift+1.wav,90893_920723_Target_shift+1.wav
90893,-1,1431951,920723,90893_1431951_Anchor_shift-1.wav,90893_920723_Target_shift-1.wav
91335,0,104285,184283,91335_104285_Anchor_shift0.wav,91335_184283_Target_shift0.wav
91335,1,104285,184283,91335_104285_Anchor_shift+1.wav,91335_184283_Target_shift+1.wav
91335,-1,104285,184283,91335_104285_Anchor_shift-1.wav,91335_184283_Target_shift-1.wav
91565,0,521023,93511,91565_521023_Anchor_shift0.wav,91565_93511_Target_shift0.wav
91565,1,521023,93511,91565_521023_Anchor_shift+1.wav,91565_93511_Target_shift+1.wav
91565,-1,521023,93511,91565_521023_Anchor_shift-1.wav,91565_93511_Target_shift-1.wav
91777,0,91783,1118581,91777_91783_Anchor_shift0.wav,91777_1118581_Target_shift0.wav
91777,1,91783,1118581,91777_91783_Anchor_shift+1.wav,91777_1118581_Target_shift+1.wav
91777,-1,91783,1118581,91777_91783_Anchor_shift-1.wav,91777_1118581_Target_shift-1.wav
91832,0,777314,395909,91832_777314_Anchor_shift0.wav,91832_395909_Target_shift0.wav
91832,1,777314,395909,91832_777314_Anchor_shift+1.wav,91832_395909_Target_shift+1.wav
91832,-1,777314,395909,91832_777314_Anchor_shift-1.wav,91832_395909_Target_shift-1.wav
91884,0,414209,91885,91884_414209_Anchor_shift0.wav,91884_91885_Target_shift0.wav
91884,1,414209,91885,91884_414209_Anchor_shift+1.wav,91884_91885_Target_shift+1.wav
91884,-1,414209,91885,91884_414209_Anchor_shift-1.wav,91884_91885_Target_shift-1.wav
91909,0,993865,506338,91909_993865_Anchor_shift0.wav,91909_506338_Target_shift0.wav
91909,1,993865,506338,91909_993865_Anchor_shift+1.wav,91909_506338_Target_shift+1.wav
91909,-1,993865,506338,91909_993865_Anchor_shift-1.wav,91909_506338_Target_shift-1.wav
91928,0,330866,423373,91928_330866_Anchor_shift0.wav,91928_423373_Target_shift0.wav
91928,1,330866,423373,91928_330866_Anchor_shift+1.wav,91928_423373_Target_shift+1.wav
91928,-1,330866,423373,91928_330866_Anchor_shift-1.wav,91928_423373_Target_shift-1.wav
92639,0,1356993,1268992,92639_1356993_Anchor_shift0.wav,92639_1268992_Target_shift0.wav
92639,1,1356993,1268992,92639_1356993_Anchor_shift+1.wav,92639_1268992_Target_shift+1.wav
92639,-1,1356993,1268992,92639_1356993_Anchor_shift-1.wav,92639_1268992_Target_shift-1.wav
92986,0,373321,800233,92986_373321_Anchor_shift0.wav,92986_800233_Target_shift0.wav
92986,1,373321,800233,92986_373321_Anchor_shift+1.wav,92986_800233_Target_shift+1.wav
92986,-1,373321,800233,92986_373321_Anchor_shift-1.wav,92986_800233_Target_shift-1.wav
93174,0,1434223,1560253,93174_1434223_Anchor_shift0.wav,93174_1560253_Target_shift0.wav
93174,1,1434223,1560253,93174_1434223_Anchor_shift+1.wav,93174_1560253_Target_shift+1.wav
93174,-1,1434223,1560253,93174_1434223_Anchor_shift-1.wav,93174_1560253_Target_shift-1.wav
93207,0,1390521,93208,93207_1390521_Anchor_shift0.wav,93207_93208_Target_shift0.wav
93207,1,1390521,93208,93207_1390521_Anchor_shift+1.wav,93207_93208_Target_shift+1.wav
93207,-1,1390521,93208,93207_1390521_Anchor_shift-1.wav,93207_93208_Target_shift-1.wav
93297,0,846008,538938,93297_846008_Anchor_shift0.wav,93297_538938_Target_shift0.wav
93297,1,846008,538938,93297_846008_Anchor_shift+1.wav,93297_538938_Target_shift+1.wav
93297,-1,846008,538938,93297_846008_Anchor_shift-1.wav,93297_538938_Target_shift-1.wav
93342,0,355231,245222,93342_355231_Anchor_shift0.wav,93342_245222_Target_shift0.wav
93342,1,355231,245222,93342_355231_Anchor_shift+1.wav,93342_245222_Target_shift+1.wav
93342,-1,355231,245222,93342_355231_Anchor_shift-1.wav,93342_245222_Target_shift-1.wav
93362,0,252870,1580240,93362_252870_Anchor_shift0.wav,93362_1580240_Target_shift0.wav
93362,1,252870,1580240,93362_252870_Anchor_shift+1.wav,93362_1580240_Target_shift+1.wav
93362,-1,252870,1580240,93362_252870_Anchor_shift-1.wav,93362_1580240_Target_shift-1.wav
93655,0,409487,1260159,93655_409487_Anchor_shift0.wav,93655_1260159_Target_shift0.wav
93655,1,409487,1260159,93655_409487_Anchor_shift+1.wav,93655_1260159_Target_shift+1.wav
93655,-1,409487,1260159,93655_409487_Anchor_shift-1.wav,93655_1260159_Target_shift-1.wav
95598,0,1172004,916502,95598_1172004_Anchor_shift0.wav,95598_916502_Target_shift0.wav
95598,1,1172004,916502,95598_1172004_Anchor_shift+1.wav,95598_916502_Target_shift+1.wav
95598,-1,1172004,916502,95598_1172004_Anchor_shift-1.wav,95598_916502_Target_shift-1.wav
96381,0,239998,1517343,96381_239998_Anchor_shift0.wav,96381_1517343_Target_shift0.wav
96381,1,239998,1517343,96381_239998_Anchor_shift+1.wav,96381_1517343_Target_shift+1.wav
96381,-1,239998,1517343,96381_239998_Anchor_shift-1.wav,96381_1517343_Target_shift-1.wav
97180,0,141685,97180,97180_141685_Anchor_shift0.wav,97180_97180_Target_shift0.wav
97180,1,141685,97180,97180_141685_Anchor_shift+1.wav,97180_97180_Target_shift+1.wav
97180,-1,141685,97180,97180_141685_Anchor_shift-1.wav,97180_97180_Target_shift-1.wav
97191,0,357514,581063,97191_357514_Anchor_shift0.wav,97191_581063_Target_shift0.wav
97191,1,357514,581063,97191_357514_Anchor_shift+1.wav,97191_581063_Target_shift+1.wav
97191,-1,357514,581063,97191_357514_Anchor_shift-1.wav,97191_581063_Target_shift-1.wav
97460,0,121819,224030,97460_121819_Anchor_shift0.wav,97460_224030_Target_shift0.wav
97460,1,121819,224030,97460_121819_Anchor_shift+1.wav,97460_224030_Target_shift+1.wav
97460,-1,121819,224030,97460_121819_Anchor_shift-1.wav,97460_224030_Target_shift-1.wav
97548,0,108897,883646,97548_108897_Anchor_shift0.wav,97548_883646_Target_shift0.wav
97548,1,108897,883646,97548_108897_Anchor_shift+1.wav,97548_883646_Target_shift+1.wav
97548,-1,108897,883646,97548_108897_Anchor_shift-1.wav,97548_883646_Target_shift-1.wav
97790,0,333532,342966,97790_333532_Anchor_shift0.wav,97790_342966_Target_shift0.wav
97790,1,333532,342966,97790_333532_Anchor_shift+1.wav,97790_342966_Target_shift+1.wav
97790,-1,333532,342966,97790_333532_Anchor_shift-1.wav,97790_342966_Target_shift-1.wav
98498,0,742311,496998,98498_742311_Anchor_shift0.wav,98498_496998_Target_shift0.wav
98498,1,742311,496998,98498_742311_Anchor_shift+1.wav,98498_496998_Target_shift+1.wav
98498,-1,742311,496998,98498_742311_Anchor_shift-1.wav,98498_496998_Target_shift-1.wav
99743,0,833291,944355,99743_833291_Anchor_shift0.wav,99743_944355_Target_shift0.wav
99743,1,833291,944355,99743_833291_Anchor_shift+1.wav,99743_944355_Target_shift+1.wav
99743,-1,833291,944355,99743_833291_Anchor_shift-1.wav,99743_944355_Target_shift-1.wav
99767,0,911184,143286,99767_911184_Anchor_shift0.wav,99767_143286_Target_shift0.wav
99767,1,911184,143286,99767_911184_Anchor_shift+1.wav,99767_143286_Target_shift+1.wav
99767,-1,911184,143286,99767_911184_Anchor_shift-1.wav,99767_143286_Target_shift-1.wav
100020,0,1055079,1554275,100020_1055079_Anchor_shift0.wav,100020_1554275_Target_shift0.wav
100020,1,1055079,1554275,100020_1055079_Anchor_shift+1.wav,100020_1554275_Target_shift+1.wav
100020,-1,1055079,1554275,100020_1055079_Anchor_shift-1.wav,100020_1554275_Target_shift-1.wav
100751,0,754884,1601434,100751_754884_Anchor_shift0.wav,100751_1601434_Target_shift0.wav
100751,1,754884,1601434,100751_754884_Anchor_shift+1.wav,100751_1601434_Target_shift+1.wav
100751,-1,754884,1601434,100751_754884_Anchor_shift-1.wav,100751_1601434_Target_shift-1.wav
101448,0,189260,988610,101448_189260_Anchor_shift0.wav,101448_988610_Target_shift0.wav
101448,1,189260,988610,101448_189260_Anchor_shift+1.wav,101448_988610_Target_shift+1.wav
101448,-1,189260,988610,101448_189260_Anchor_shift-1.wav,101448_988610_Target_shift-1.wav
101992,0,1428763,1634236,101992_1428763_Anchor_shift0.wav,101992_1634236_Target_shift0.wav
101992,1,1428763,1634236,101992_1428763_Anchor_shift+1.wav,101992_1634236_Target_shift+1.wav
101992,-1,1428763,1634236,101992_1428763_Anchor_shift-1.wav,101992_1634236_Target_shift-1.wav
102500,0,1023569,136459,102500_1023569_Anchor_shift0.wav,102500_136459_Target_shift0.wav
102500,1,1023569,136459,102500_1023569_Anchor_shift+1.wav,102500_136459_Target_shift+1.wav
102500,-1,1023569,136459,102500_1023569_Anchor_shift-1.wav,102500_136459_Target_shift-1.wav
103542,0,494533,782941,103542_494533_Anchor_shift0.wav,103542_782941_Target_shift0.wav
103542,1,494533,782941,103542_494533_Anchor_shift+1.wav,103542_782941_Target_shift+1.wav
103542,-1,494533,782941,103542_494533_Anchor_shift-1.wav,103542_782941_Target_shift-1.wav
103768,0,1065795,1092817,103768_1065795_Anchor_shift0.wav,103768_1092817_Target_shift0.wav
103768,1,1065795,1092817,103768_1065795_Anchor_shift+1.wav,103768_1092817_Target_shift+1.wav
103768,-1,1065795,1092817,103768_1065795_Anchor_shift-1.wav,103768_1092817_Target_shift-1.wav
104726,0,1256480,1012103,104726_1256480_Anchor_shift0.wav,104726_1012103_Target_shift0.wav
104726,1,1256480,1012103,104726_1256480_Anchor_shift+1.wav,104726_1012103_Target_shift+1.wav
104726,-1,1256480,1012103,104726_1256480_Anchor_shift-1.wav,104726_1012103_Target_shift-1.wav
105682,0,105710,1047431,105682_105710_Anchor_shift0.wav,105682_1047431_Target_shift0.wav
105682,1,105710,1047431,105682_105710_Anchor_shift+1.wav,105682_1047431_Target_shift+1.wav
105682,-1,105710,1047431,105682_105710_Anchor_shift-1.wav,105682_1047431_Target_shift-1.wav
105928,0,1044855,1589888,105928_1044855_Anchor_shift0.wav,105928_1589888_Target_shift0.wav
105928,1,1044855,1589888,105928_1044855_Anchor_shift+1.wav,105928_1589888_Target_shift+1.wav
105928,-1,1044855,1589888,105928_1044855_Anchor_shift-1.wav,105928_1589888_Target_shift-1.wav
106252,0,543721,809759,106252_543721_Anchor_shift0.wav,106252_809759_Target_shift0.wav
106252,1,543721,809759,106252_543721_Anchor_shift+1.wav,106252_809759_Target_shift+1.wav
106252,-1,543721,809759,106252_543721_Anchor_shift-1.wav,106252_809759_Target_shift-1.wav
106255,0,709734,1071385,106255_709734_Anchor_shift0.wav,106255_1071385_Target_shift0.wav
106255,1,709734,1071385,106255_709734_Anchor_shift+1.wav,106255_1071385_Target_shift+1.wav
106255,-1,709734,1071385,106255_709734_Anchor_shift-1.wav,106255_1071385_Target_shift-1.wav
106290,0,1368201,1693982,106290_1368201_Anchor_shift0.wav,106290_1693982_Target_shift0.wav
106290,1,1368201,1693982,106290_1368201_Anchor_shift+1.wav,106290_1693982_Target_shift+1.wav
106290,-1,1368201,1693982,106290_1368201_Anchor_shift-1.wav,106290_1693982_Target_shift-1.wav
108216,0,452353,503442,108216_452353_Anchor_shift0.wav,108216_503442_Target_shift0.wav
108216,1,452353,503442,108216_452353_Anchor_shift+1.wav,108216_503442_Target_shift+1.wav
108216,-1,452353,503442,108216_452353_Anchor_shift-1.wav,108216_503442_Target_shift-1.wav
108815,0,307816,907944,108815_307816_Anchor_shift0.wav,108815_907944_Target_shift0.wav
108815,1,307816,907944,108815_307816_Anchor_shift+1.wav,108815_907944_Target_shift+1.wav
108815,-1,307816,907944,108815_307816_Anchor_shift-1.wav,108815_907944_Target_shift-1.wav
108899,0,927158,1295673,108899_927158_Anchor_shift0.wav,108899_1295673_Target_shift0.wav
108899,1,927158,1295673,108899_927158_Anchor_shift+1.wav,108899_1295673_Target_shift+1.wav
108899,-1,927158,1295673,108899_927158_Anchor_shift-1.wav,108899_1295673_Target_shift-1.wav
108962,0,108974,866098,108962_108974_Anchor_shift0.wav,108962_866098_Target_shift0.wav
108962,1,108974,866098,108962_108974_Anchor_shift+1.wav,108962_866098_Target_shift+1.wav
108962,-1,108974,866098,108962_108974_Anchor_shift-1.wav,108962_866098_Target_shift-1.wav
109063,0,752468,1392492,109063_752468_Anchor_shift0.wav,109063_1392492_Target_shift0.wav
109063,1,752468,1392492,109063_752468_Anchor_shift+1.wav,109063_1392492_Target_shift+1.wav
109063,-1,752468,1392492,109063_752468_Anchor_shift-1.wav,109063_1392492_Target_shift-1.wav
109486,0,267299,1285836,109486_267299_Anchor_shift0.wav,109486_1285836_Target_shift0.wav
109486,1,267299,1285836,109486_267299_Anchor_shift+1.wav,109486_1285836_Target_shift+1.wav
109486,-1,267299,1285836,109486_267299_Anchor_shift-1.wav,109486_1285836_Target_shift-1.wav
110181,0,217536,770054,110181_217536_Anchor_shift0.wav,110181_770054_Target_shift0.wav
110181,1,217536,770054,110181_217536_Anchor_shift+1.wav,110181_770054_Target_shift+1.wav
110181,-1,217536,770054,110181_217536_Anchor_shift-1.wav,110181_770054_Target_shift-1.wav
110721,0,411691,336677,110721_411691_Anchor_shift0.wav,110721_336677_Target_shift0.wav
110721,1,411691,336677,110721_411691_Anchor_shift+1.wav,110721_336677_Target_shift+1.wav
110721,-1,411691,336677,110721_411691_Anchor_shift-1.wav,110721_336677_Target_shift-1.wav
111365,0,122475,111554,111365_122475_Anchor_shift0.wav,111365_111554_Target_shift0.wav
111365,1,122475,111554,111365_122475_Anchor_shift+1.wav,111365_111554_Target_shift+1.wav
111365,-1,122475,111554,111365_122475_Anchor_shift-1.wav,111365_111554_Target_shift-1.wav
111481,0,369428,1283438,111481_369428_Anchor_shift0.wav,111481_1283438_Target_shift0.wav
111481,1,369428,1283438,111481_369428_Anchor_shift+1.wav,111481_1283438_Target_shift+1.wav
111481,-1,369428,1283438,111481_369428_Anchor_shift-1.wav,111481_1283438_Target_shift-1.wav
111486,0,610929,882610,111486_610929_Anchor_shift0.wav,111486_882610_Target_shift0.wav
111486,1,610929,882610,111486_610929_Anchor_shift+1.wav,111486_882610_Target_shift+1.wav
111486,-1,610929,882610,111486_610929_Anchor_shift-1.wav,111486_882610_Target_shift-1.wav
111511,0,747026,244914,111511_747026_Anchor_shift0.wav,111511_244914_Target_shift0.wav
111511,1,747026,244914,111511_747026_Anchor_shift+1.wav,111511_244914_Target_shift+1.wav
