work_id,anchor_perf_id,target_perf_id,anchor_audio_file,target_audio_file
51631,547462,920491,51631_547462_Anchor_Chorus.wav,51631_920491_Target_Chorus.wav
51648,51653,587098,51648_51653_Anchor_Chorus.wav,51648_587098_Target_Chorus.wav
51681,192791,1454072,51681_192791_Anchor_Chorus.wav,51681_1454072_Target_Chorus.wav
52416,173953,999539,52416_173953_Anchor_Chorus.wav,52416_999539_Target_Chorus.wav
52439,785060,892560,52439_785060_Anchor_Chorus.wav,52439_892560_Target_Chorus.wav
52467,113036,258577,52467_113036_Anchor_Chorus.wav,52467_258577_Target_Chorus.wav
52537,52664,52665,52537_52664_Anchor_Chorus.wav,52537_52665_Target_Chorus.wav
52730,52732,1589275,52730_52732_Anchor_Chorus.wav,52730_1589275_Target_Chorus.wav
52785,1665475,52784,52785_1665475_Anchor_Chorus.wav,52785_52784_Target_Chorus.wav
52851,533374,46576,52851_533374_Anchor_Chorus.wav,52851_46576_Target_Chorus.wav
52878,209140,983768,52878_209140_Anchor_Chorus.wav,52878_983768_Target_Chorus.wav
52963,839573,1698886,52963_839573_Anchor_Chorus.wav,52963_1698886_Target_Chorus.wav
53072,664886,106992,53072_664886_Anchor_Chorus.wav,53072_106992_Target_Chorus.wav
53126,167553,721025,53126_167553_Anchor_Chorus.wav,53126_721025_Target_Chorus.wav
53130,1308852,457435,53130_1308852_Anchor_Chorus.wav,53130_457435_Target_Chorus.wav
53327,720488,1491881,53327_720488_Anchor_Chorus.wav,53327_1491881_Target_Chorus.wav
53749,53749,989789,53749_53749_Anchor_Chorus.wav,53749_989789_Target_Chorus.wav
53800,1393380,53800,53800_1393380_Anchor_Chorus.wav,53800_53800_Target_Chorus.wav
53810,716952,1442960,53810_716952_Anchor_Chorus.wav,53810_1442960_Target_Chorus.wav
53871,537156,315967,53871_537156_Anchor_Chorus.wav,53871_315967_Target_Chorus.wav
53907,53909,1339288,53907_53909_Anchor_Chorus.wav,53907_1339288_Target_Chorus.wav
53928,721106,918151,53928_721106_Anchor_Chorus.wav,53928_918151_Target_Chorus.wav
54082,363732,1583826,54082_363732_Anchor_Chorus.wav,54082_1583826_Target_Chorus.wav
54254,1243353,1588958,54254_1243353_Anchor_Chorus.wav,54254_1588958_Target_Chorus.wav
54466,110134,200418,54466_110134_Anchor_Chorus.wav,54466_200418_Target_Chorus.wav
54623,54623,391857,54623_54623_Anchor_Chorus.wav,54623_391857_Target_Chorus.wav
54780,54781,1065150,54780_54781_Anchor_Chorus.wav,54780_1065150_Target_Chorus.wav
54826,231785,1639681,54826_231785_Anchor_Chorus.wav,54826_1639681_Target_Chorus.wav
55031,119552,62804,55031_119552_Anchor_Chorus.wav,55031_62804_Target_Chorus.wav
55262,1574440,351993,55262_1574440_Anchor_Chorus.wav,55262_351993_Target_Chorus.wav
55527,1470976,1534324,55527_1470976_Anchor_Chorus.wav,55527_1534324_Target_Chorus.wav
55614,228499,1229871,55614_228499_Anchor_Chorus.wav,55614_1229871_Target_Chorus.wav
55808,280114,55809,55808_280114_Anchor_Chorus.wav,55808_55809_Target_Chorus.wav
56157,1323237,923834,56157_1323237_Anchor_Chorus.wav,56157_923834_Target_Chorus.wav
56280,705882,1376504,56280_705882_Anchor_Chorus.wav,56280_1376504_Target_Chorus.wav
56503,221014,836224,56503_221014_Anchor_Chorus.wav,56503_836224_Target_Chorus.wav
56591,704335,740833,56591_704335_Anchor_Chorus.wav,56591_740833_Target_Chorus.wav
56723,1210273,132621,56723_1210273_Anchor_Chorus.wav,56723_132621_Target_Chorus.wav
56792,271102,279361,56792_271102_Anchor_Chorus.wav,56792_279361_Target_Chorus.wav
56922,56920,1719184,56922_56920_Anchor_Chorus.wav,56922_1719184_Target_Chorus.wav
57094,446973,578376,57094_446973_Anchor_Chorus.wav,57094_578376_Target_Chorus.wav
57310,666256,1649019,57310_666256_Anchor_Chorus.wav,57310_1649019_Target_Chorus.wav
58352,371132,79662,58352_371132_Anchor_Chorus.wav,58352_79662_Target_Chorus.wav
58565,1379163,1506293,58565_1379163_Anchor_Chorus.wav,58565_1506293_Target_Chorus.wav
59449,74818,37802,59449_74818_Anchor_Chorus.wav,59449_37802_Target_Chorus.wav
59585,1572670,176277,59585_1572670_Anchor_Chorus.wav,59585_176277_Target_Chorus.wav
59915,711942,819088,59915_711942_Anchor_Chorus.wav,59915_819088_Target_Chorus.wav
59954,524338,1162187,59954_524338_Anchor_Chorus.wav,59954_1162187_Target_Chorus.wav
59961,827508,1294373,59961_827508_Anchor_Chorus.wav,59961_1294373_Target_Chorus.wav
59970,836505,912241,59970_836505_Anchor_Chorus.wav,59970_912241_Target_Chorus.wav
60010,1431467,1560311,60010_1431467_Anchor_Chorus.wav,60010_1560311_Target_Chorus.wav
60155,837883,1015955,60155_837883_Anchor_Chorus.wav,60155_1015955_Target_Chorus.wav
60283,166318,1162641,60283_166318_Anchor_Chorus.wav,60283_1162641_Target_Chorus.wav
60332,425446,1256527,60332_425446_Anchor_Chorus.wav,60332_1256527_Target_Chorus.wav
60504,160892,1470544,60504_160892_Anchor_Chorus.wav,60504_1470544_Target_Chorus.wav
60531,311638,311840,60531_311638_Anchor_Chorus.wav,60531_311840_Target_Chorus.wav
60626,102912,1089118,60626_102912_Anchor_Chorus.wav,60626_1089118_Target_Chorus.wav
60723,527944,666102,60723_527944_Anchor_Chorus.wav,60723_666102_Target_Chorus.wav
60901,60901,724863,60901_60901_Anchor_Chorus.wav,60901_724863_Target_Chorus.wav
62134,1381957,1464247,62134_1381957_Anchor_Chorus.wav,62134_1464247_Target_Chorus.wav
62281,762578,1018014,62281_762578_Anchor_Chorus.wav,62281_1018014_Target_Chorus.wav
62463,95447,1579251,62463_95447_Anchor_Chorus.wav,62463_1579251_Target_Chorus.wav
62514,122551,62514,62514_122551_Anchor_Chorus.wav,62514_62514_Target_Chorus.wav
62640,395441,1074218,62640_395441_Anchor_Chorus.wav,62640_1074218_Target_Chorus.wav
62840,62861,280762,62840_62861_Anchor_Chorus.wav,62840_280762_Target_Chorus.wav
63064,426499,63068,63064_426499_Anchor_Chorus.wav,63064_63068_Target_Chorus.wav
64437,78240,326436,64437_78240_Anchor_Chorus.wav,64437_326436_Target_Chorus.wav
64443,1706426,64443,64443_1706426_Anchor_Chorus.wav,64443_64443_Target_Chorus.wav
64489,873118,913410,64489_873118_Anchor_Chorus.wav,64489_913410_Target_Chorus.wav
64513,1034420,64513,64513_1034420_Anchor_Chorus.wav,64513_64513_Target_Chorus.wav
64624,1425378,1570871,64624_1425378_Anchor_Chorus.wav,64624_1570871_Target_Chorus.wav
64628,750820,889610,64628_750820_Anchor_Chorus.wav,64628_889610_Target_Chorus.wav
64629,1595759,694004,64629_1595759_Anchor_Chorus.wav,64629_694004_Target_Chorus.wav
64649,922436,587799,64649_922436_Anchor_Chorus.wav,64649_587799_Target_Chorus.wav
64652,895645,965588,64652_895645_Anchor_Chorus.wav,64652_965588_Target_Chorus.wav
65275,220617,430648,65275_220617_Anchor_Chorus.wav,65275_430648_Target_Chorus.wav
65324,751576,871845,65324_751576_Anchor_Chorus.wav,65324_871845_Target_Chorus.wav
65358,78081,393954,65358_78081_Anchor_Chorus.wav,65358_393954_Target_Chorus.wav
65568,226282,1483288,65568_226282_Anchor_Chorus.wav,65568_1483288_Target_Chorus.wav
65626,1606636,102750,65626_1606636_Anchor_Chorus.wav,65626_102750_Target_Chorus.wav
65704,698671,1264988,65704_698671_Anchor_Chorus.wav,65704_1264988_Target_Chorus.wav
66092,420094,976381,66092_420094_Anchor_Chorus.wav,66092_976381_Target_Chorus.wav
66175,523313,1531158,66175_523313_Anchor_Chorus.wav,66175_1531158_Target_Chorus.wav
66434,1653953,1700262,66434_1653953_Anchor_Chorus.wav,66434_1700262_Target_Chorus.wav
66506,334165,505709,66506_334165_Anchor_Chorus.wav,66506_505709_Target_Chorus.wav
66599,1485451,75467,66599_1485451_Anchor_Chorus.wav,66599_75467_Target_Chorus.wav
66929,552871,970573,66929_552871_Anchor_Chorus.wav,66929_970573_Target_Chorus.wav
67275,1573589,1506030,67275_1573589_Anchor_Chorus.wav,67275_1506030_Target_Chorus.wav
67278,690969,1251763,67278_690969_Anchor_Chorus.wav,67278_1251763_Target_Chorus.wav
67563,122446,194719,67563_122446_Anchor_Chorus.wav,67563_194719_Target_Chorus.wav
67568,1259324,1430114,67568_1259324_Anchor_Chorus.wav,67568_1430114_Target_Chorus.wav
67593,495199,495213,67593_495199_Anchor_Chorus.wav,67593_495213_Target_Chorus.wav
67879,83520,249216,67879_83520_Anchor_Chorus.wav,67879_249216_Target_Chorus.wav
68412,899688,68416,68412_899688_Anchor_Chorus.wav,68412_68416_Target_Chorus.wav
68472,624695,967688,68472_624695_Anchor_Chorus.wav,68472_967688_Target_Chorus.wav
69054,78797,196117,69054_78797_Anchor_Chorus.wav,69054_196117_Target_Chorus.wav
69081,70090,69081,69081_70090_Anchor_Chorus.wav,69081_69081_Target_Chorus.wav
69265,235443,948429,69265_235443_Anchor_Chorus.wav,69265_948429_Target_Chorus.wav
69421,788577,929971,69421_788577_Anchor_Chorus.wav,69421_929971_Target_Chorus.wav
69455,115189,727591,69455_115189_Anchor_Chorus.wav,69455_727591_Target_Chorus.wav
69637,478121,1505373,69637_478121_Anchor_Chorus.wav,69637_1505373_Target_Chorus.wav
69908,1408678,1624396,69908_1408678_Anchor_Chorus.wav,69908_1624396_Target_Chorus.wav
69923,1353142,1229176,69923_1353142_Anchor_Chorus.wav,69923_1229176_Target_Chorus.wav
69970,940493,1122385,69970_940493_Anchor_Chorus.wav,69970_1122385_Target_Chorus.wav
70084,613228,70087,70084_613228_Anchor_Chorus.wav,70084_70087_Target_Chorus.wav
70579,1471873,400936,70579_1471873_Anchor_Chorus.wav,70579_400936_Target_Chorus.wav
70589,1457472,327971,70589_1457472_Anchor_Chorus.wav,70589_327971_Target_Chorus.wav
70687,754851,1594567,70687_754851_Anchor_Chorus.wav,70687_1594567_Target_Chorus.wav
70728,371520,1573670,70728_371520_Anchor_Chorus.wav,70728_1573670_Target_Chorus.wav
70891,287685,804856,70891_287685_Anchor_Chorus.wav,70891_804856_Target_Chorus.wav
71165,313636,707801,71165_313636_Anchor_Chorus.wav,71165_707801_Target_Chorus.wav
71198,763568,1672927,71198_763568_Anchor_Chorus.wav,71198_1672927_Target_Chorus.wav
71466,756657,838052,71466_756657_Anchor_Chorus.wav,71466_838052_Target_Chorus.wav
71688,71687,657217,71688_71687_Anchor_Chorus.wav,71688_657217_Target_Chorus.wav
71710,1275295,1379851,71710_1275295_Anchor_Chorus.wav,71710_1379851_Target_Chorus.wav
71842,71847,147395,71842_71847_Anchor_Chorus.wav,71842_147395_Target_Chorus.wav
71902,738688,742909,71902_738688_Anchor_Chorus.wav,71902_742909_Target_Chorus.wav
71903,147399,1040953,71903_147399_Anchor_Chorus.wav,71903_1040953_Target_Chorus.wav
71909,74240,793472,71909_74240_Anchor_Chorus.wav,71909_793472_Target_Chorus.wav
72019,636806,1500234,72019_636806_Anchor_Chorus.wav,72019_1500234_Target_Chorus.wav
72311,223977,1043508,72311_223977_Anchor_Chorus.wav,72311_1043508_Target_Chorus.wav
72965,898467,1460007,72965_898467_Anchor_Chorus.wav,72965_1460007_Target_Chorus.wav
73013,1567605,1617006,73013_1567605_Anchor_Chorus.wav,73013_1617006_Target_Chorus.wav
73120,556903,1701102,73120_556903_Anchor_Chorus.wav,73120_1701102_Target_Chorus.wav
73122,1552084,1496884,73122_1552084_Anchor_Chorus.wav,73122_1496884_Target_Chorus.wav
73283,73291,1394827,73283_73291_Anchor_Chorus.wav,73283_1394827_Target_Chorus.wav
73313,267930,1646886,73313_267930_Anchor_Chorus.wav,73313_1646886_Target_Chorus.wav
73455,842767,844204,73455_842767_Anchor_Chorus.wav,73455_844204_Target_Chorus.wav
73605,1262200,147538,73605_1262200_Anchor_Chorus.wav,73605_147538_Target_Chorus.wav
73650,463033,1088856,73650_463033_Anchor_Chorus.wav,73650_1088856_Target_Chorus.wav
74307,1088344,855559,74307_1088344_Anchor_Chorus.wav,74307_855559_Target_Chorus.wav
74454,1683585,1020612,74454_1683585_Anchor_Chorus.wav,74454_1020612_Target_Chorus.wav
74506,365053,74525,74506_365053_Anchor_Chorus.wav,74506_74525_Target_Chorus.wav
74727,74733,500654,74727_74733_Anchor_Chorus.wav,74727_500654_Target_Chorus.wav
75562,698286,75562,75562_698286_Anchor_Chorus.wav,75562_75562_Target_Chorus.wav
75575,372549,915612,75575_372549_Anchor_Chorus.wav,75575_915612_Target_Chorus.wav
75861,534705,1689985,75861_534705_Anchor_Chorus.wav,75861_1689985_Target_Chorus.wav
76388,112450,349636,76388_112450_Anchor_Chorus.wav,76388_349636_Target_Chorus.wav
76538,1060371,1147175,76538_1060371_Anchor_Chorus.wav,76538_1147175_Target_Chorus.wav
76574,638178,1521208,76574_638178_Anchor_Chorus.wav,76574_1521208_Target_Chorus.wav
76778,76785,1233147,76778_76785_Anchor_Chorus.wav,76778_1233147_Target_Chorus.wav
77023,1390486,591866,77023_1390486_Anchor_Chorus.wav,77023_591866_Target_Chorus.wav
77153,755285,1139733,77153_755285_Anchor_Chorus.wav,77153_1139733_Target_Chorus.wav
77352,346844,625726,77352_346844_Anchor_Chorus.wav,77352_625726_Target_Chorus.wav
78317,611151,952709,78317_611151_Anchor_Chorus.wav,78317_952709_Target_Chorus.wav
78699,1060428,621922,78699_1060428_Anchor_Chorus.wav,78699_621922_Target_Chorus.wav
78822,474596,979137,78822_474596_Anchor_Chorus.wav,78822_979137_Target_Chorus.wav
78838,953820,1092494,78838_953820_Anchor_Chorus.wav,78838_1092494_Target_Chorus.wav
79205,324527,422374,79205_324527_Anchor_Chorus.wav,79205_422374_Target_Chorus.wav
79739,345259,1082870,79739_345259_Anchor_Chorus.wav,79739_1082870_Target_Chorus.wav
79744,256243,514059,79744_256243_Anchor_Chorus.wav,79744_514059_Target_Chorus.wav
80193,1486836,59260,80193_1486836_Anchor_Chorus.wav,80193_59260_Target_Chorus.wav
80570,44393,102110,80570_44393_Anchor_Chorus.wav,80570_102110_Target_Chorus.wav
80667,1724412,1335084,80667_1724412_Anchor_Chorus.wav,80667_1335084_Target_Chorus.wav
81105,565170,985124,81105_565170_Anchor_Chorus.wav,81105_985124_Target_Chorus.wav
81425,863502,915020,81425_863502_Anchor_Chorus.wav,81425_915020_Target_Chorus.wav
81764,253044,935571,81764_253044_Anchor_Chorus.wav,81764_935571_Target_Chorus.wav
82318,123961,1279826,82318_123961_Anchor_Chorus.wav,82318_1279826_Target_Chorus.wav
82331,319147,457962,82331_319147_Anchor_Chorus.wav,82331_457962_Target_Chorus.wav
82711,961376,1273369,82711_961376_Anchor_Chorus.wav,82711_1273369_Target_Chorus.wav
83308,330460,965628,83308_330460_Anchor_Chorus.wav,83308_965628_Target_Chorus.wav
83580,355314,546339,83580_355314_Anchor_Chorus.wav,83580_546339_Target_Chorus.wav
83775,902533,1310406,83775_902533_Anchor_Chorus.wav,83775_1310406_Target_Chorus.wav
83877,109636,421953,83877_109636_Anchor_Chorus.wav,83877_421953_Target_Chorus.wav
83881,287150,1189712,83881_287150_Anchor_Chorus.wav,83881_1189712_Target_Chorus.wav
84461,617091,1403357,84461_617091_Anchor_Chorus.wav,84461_1403357_Target_Chorus.wav
86520,1015799,86521,86520_1015799_Anchor_Chorus.wav,86520_86521_Target_Chorus.wav
86748,873860,1672552,86748_873860_Anchor_Chorus.wav,86748_1672552_Target_Chorus.wav
86795,1238388,1537856,86795_1238388_Anchor_Chorus.wav,86795_1537856_Target_Chorus.wav
86939,180913,506968,86939_180913_Anchor_Chorus.wav,86939_506968_Target_Chorus.wav
87017,770752,1340097,87017_770752_Anchor_Chorus.wav,87017_1340097_Target_Chorus.wav
87140,1166054,1350680,87140_1166054_Anchor_Chorus.wav,87140_1350680_Target_Chorus.wav
87257,1411630,1500409,87257_1411630_Anchor_Chorus.wav,87257_1500409_Target_Chorus.wav
87936,609632,1594195,87936_609632_Anchor_Chorus.wav,87936_1594195_Target_Chorus.wav
87975,359083,1594230,87975_359083_Anchor_Chorus.wav,87975_1594230_Target_Chorus.wav
88423,88424,1347595,88423_88424_Anchor_Chorus.wav,88423_1347595_Target_Chorus.wav
88799,1076745,108912,88799_1076745_Anchor_Chorus.wav,88799_108912_Target_Chorus.wav
89352,89354,174477,89352_89354_Anchor_Chorus.wav,89352_174477_Target_Chorus.wav
90893,1431951,920723,90893_1431951_Anchor_Chorus.wav,90893_920723_Target_Chorus.wav
91335,104285,184283,91335_104285_Anchor_Chorus.wav,91335_184283_Target_Chorus.wav
91565,521023,93511,91565_521023_Anchor_Chorus.wav,91565_93511_Target_Chorus.wav
91777,91783,1118581,91777_91783_Anchor_Chorus.wav,91777_1118581_Target_Chorus.wav
91832,777314,395909,91832_777314_Anchor_Chorus.wav,91832_395909_Target_Chorus.wav
91884,414209,91885,91884_414209_Anchor_Chorus.wav,91884_91885_Target_Chorus.wav
91909,993865,506338,91909_993865_Anchor_Chorus.wav,91909_506338_Target_Chorus.wav
91928,330866,423373,91928_330866_Anchor_Chorus.wav,91928_423373_Target_Chorus.wav
92639,1356993,1268992,92639_1356993_Anchor_Chorus.wav,92639_1268992_Target_Chorus.wav
92986,373321,800233,92986_373321_Anchor_Chorus.wav,92986_800233_Target_Chorus.wav
93174,1434223,1560253,93174_1434223_Anchor_Chorus.wav,93174_1560253_Target_Chorus.wav
93207,1390521,93208,93207_1390521_Anchor_Chorus.wav,93207_93208_Target_Chorus.wav
93297,846008,538938,93297_846008_Anchor_Chorus.wav,93297_538938_Target_Chorus.wav
93342,355231,245222,93342_355231_Anchor_Chorus.wav,93342_245222_Target_Chorus.wav
93362,252870,1580240,93362_252870_Anchor_Chorus.wav,93362_1580240_Target_Chorus.wav
93655,409487,1260159,93655_409487_Anchor_Chorus.wav,93655_1260159_Target_Chorus.wav
95598,1172004,916502,95598_1172004_Anchor_Chorus.wav,95598_916502_Target_Chorus.wav
96381,239998,1517343,96381_239998_Anchor_Chorus.wav,96381_1517343_Target_Chorus.wav
97180,141685,97180,97180_141685_Anchor_Chorus.wav,97180_97180_Target_Chorus.wav
97191,357514,581063,97191_357514_Anchor_Chorus.wav,97191_581063_Target_Chorus.wav
97460,121819,224030,97460_121819_Anchor_Chorus.wav,97460_224030_Target_Chorus.wav
97548,108897,883646,97548_108897_Anchor_Chorus.wav,97548_883646_Target_Chorus.wav
97790,333532,342966,97790_333532_Anchor_Chorus.wav,97790_342966_Target_Chorus.wav
98498,742311,496998,98498_742311_Anchor_Chorus.wav,98498_496998_Target_Chorus.wav
99743,833291,944355,99743_833291_Anchor_Chorus.wav,99743_944355_Target_Chorus.wav
99767,911184,143286,99767_911184_Anchor_Chorus.wav,99767_143286_Target_Chorus.wav
100020,1055079,1554275,100020_1055079_Anchor_Chorus.wav,100020_1554275_Target_Chorus.wav
100751,754884,1601434,100751_754884_Anchor_Chorus.wav,100751_1601434_Target_Chorus.wav
101448,189260,988610,101448_189260_Anchor_Chorus.wav,101448_988610_Target_Chorus.wav
101992,1428763,1634236,101992_1428763_Anchor_Chorus.wav,101992_1634236_Target_Chorus.wav
102500,1023569,136459,102500_1023569_Anchor_Chorus.wav,102500_136459_Target_Chorus.wav
103542,494533,782941,103542_494533_Anchor_Chorus.wav,103542_782941_Target_Chorus.wav
103768,1065795,1092817,103768_1065795_Anchor_Chorus.wav,103768_1092817_Target_Chorus.wav
104726,1256480,1012103,104726_1256480_Anchor_Chorus.wav,104726_1012103_Target_Chorus.wav
105682,105710,1047431,105682_105710_Anchor_Chorus.wav,105682_1047431_Target_Chorus.wav
105928,1044855,1589888,105928_1044855_Anchor_Chorus.wav,105928_1589888_Target_Chorus.wav
106252,543721,809759,106252_543721_Anchor_Chorus.wav,106252_809759_Target_Chorus.wav
106255,709734,1071385,106255_709734_Anchor_Chorus.wav,106255_1071385_Target_Chorus.wav
106290,1368201,1693982,106290_1368201_Anchor_Chorus.wav,106290_1693982_Target_Chorus.wav
108216,452353,503442,108216_452353_Anchor_Chorus.wav,108216_503442_Target_Chorus.wav
108815,307816,907944,108815_307816_Anchor_Chorus.wav,108815_907944_Target_Chorus.wav
108899,927158,1295673,108899_927158_Anchor_Chorus.wav,108899_1295673_Target_Chorus.wav
108962,108974,866098,108962_108974_Anchor_Chorus.wav,108962_866098_Target_Chorus.wav
109063,752468,1392492,109063_752468_Anchor_Chorus.wav,109063_1392492_Target_Chorus.wav
109486,267299,1285836,109486_267299_Anchor_Chorus.wav,109486_1285836_Target_Chorus.wav
110181,217536,770054,110181_217536_Anchor_Chorus.wav,110181_770054_Target_Chorus.wav
110721,411691,336677,110721_411691_Anchor_Chorus.wav,110721_336677_Target_Chorus.wav
111365,122475,111554,111365_122475_Anchor_Chorus.wav,111365_111554_Target_Chorus.wav
111481,369428,1283438,111481_369428_Anchor_Chorus.wav,111481_1283438_Target_Chorus.wav
111486,610929,882610,111486_610929_Anchor_Chorus.wav,111486_882610_Target_Chorus.wav
111511,747026,244914,111511_747026_Anchor_Chorus.wav,111511_244914_Target_Chorus.wav
111583,1563023,112266,111583_1563023_Anchor_Chorus.wav,111583_112266_Target_Chorus.wav
111821,662190,662850,111821_662190_Anchor_Chorus.wav,111821_662850_Target_Chorus.wav
111854,305577,392182,111854_305577_Anchor_Chorus.wav,111854_392182_Target_Chorus.wav
111921,114012,890215,111921_114012_Anchor_Chorus.wav,111921_890215_Target_Chorus.wav
112006,226224,169410,112006_226224_Anchor_Chorus.wav,112006_169410_Target_Chorus.wav
112062,174833,1462269,112062_174833_Anchor_Chorus.wav,112062_1462269_Target_Chorus.wav
112223,616792,1101671,112223_616792_Anchor_Chorus.wav,112223_1101671_Target_Chorus.wav
112264,666836,905805,112264_666836_Anchor_Chorus.wav,112264_905805_Target_Chorus.wav
112326,614222,117324,112326_614222_Anchor_Chorus.wav,112326_117324_Target_Chorus.wav
112345,195605,436633,112345_195605_Anchor_Chorus.wav,112345_436633_Target_Chorus.wav
112372,1507301,1393649,112372_1507301_Anchor_Chorus.wav,112372_1393649_Target_Chorus.wav
112473,1051561,117970,112473_1051561_Anchor_Chorus.wav,112473_117970_Target_Chorus.wav
112476,864718,1623273,112476_864718_Anchor_Chorus.wav,112476_1623273_Target_Chorus.wav
112648,839100,839102,112648_839100_Anchor_Chorus.wav,112648_839102_Target_Chorus.wav
112658,717887,615452,112658_717887_Anchor_Chorus.wav,112658_615452_Target_Chorus.wav
112659,654613,307370,112659_654613_Anchor_Chorus.wav,112659_307370_Target_Chorus.wav
112680,962651,119195,112680_962651_Anchor_Chorus.wav,112680_119195_Target_Chorus.wav
112710,157884,774487,112710_157884_Anchor_Chorus.wav,112710_774487_Target_Chorus.wav
112713,119407,1000163,112713_119407_Anchor_Chorus.wav,112713_1000163_Target_Chorus.wav
112773,224749,119609,112773_224749_Anchor_Chorus.wav,112773_119609_Target_Chorus.wav
112837,120005,128250,112837_120005_Anchor_Chorus.wav,112837_128250_Target_Chorus.wav
112844,473333,120019,112844_473333_Anchor_Chorus.wav,112844_120019_Target_Chorus.wav
112924,1761328,1610885,112924_1761328_Anchor_Chorus.wav,112924_1610885_Target_Chorus.wav
112938,1232917,1623242,112938_1232917_Anchor_Chorus.wav,112938_1623242_Target_Chorus.wav
112973,412677,131229,112973_412677_Anchor_Chorus.wav,112973_131229_Target_Chorus.wav
112986,334273,460679,112986_334273_Anchor_Chorus.wav,112986_460679_Target_Chorus.wav
112995,288627,1500065,112995_288627_Anchor_Chorus.wav,112995_1500065_Target_Chorus.wav
112996,927974,1017547,112996_927974_Anchor_Chorus.wav,112996_1017547_Target_Chorus.wav
113116,1360928,1590013,113116_1360928_Anchor_Chorus.wav,113116_1590013_Target_Chorus.wav
113218,1073486,1425505,113218_1073486_Anchor_Chorus.wav,113218_1425505_Target_Chorus.wav
113245,229437,391549,113245_229437_Anchor_Chorus.wav,113245_391549_Target_Chorus.wav
113324,920870,1153707,113324_920870_Anchor_Chorus.wav,113324_1153707_Target_Chorus.wav
113374,1394269,569509,113374_1394269_Anchor_Chorus.wav,113374_569509_Target_Chorus.wav
113401,339160,1154996,113401_339160_Anchor_Chorus.wav,113401_1154996_Target_Chorus.wav
113430,123978,1039808,113430_123978_Anchor_Chorus.wav,113430_1039808_Target_Chorus.wav
113512,160023,861445,113512_160023_Anchor_Chorus.wav,113512_861445_Target_Chorus.wav
113514,322159,1112836,113514_322159_Anchor_Chorus.wav,113514_1112836_Target_Chorus.wav
113688,1178656,1520258,113688_1178656_Anchor_Chorus.wav,113688_1520258_Target_Chorus.wav
113870,1579621,1599043,113870_1579621_Anchor_Chorus.wav,113870_1599043_Target_Chorus.wav
113888,394181,126649,113888_394181_Anchor_Chorus.wav,113888_126649_Target_Chorus.wav
113894,408954,482729,113894_408954_Anchor_Chorus.wav,113894_482729_Target_Chorus.wav
113896,431344,915755,113896_431344_Anchor_Chorus.wav,113896_915755_Target_Chorus.wav
114076,476225,587636,114076_476225_Anchor_Chorus.wav,114076_587636_Target_Chorus.wav
114095,650374,660800,114095_650374_Anchor_Chorus.wav,114095_660800_Target_Chorus.wav
114251,215274,719665,114251_215274_Anchor_Chorus.wav,114251_719665_Target_Chorus.wav
114266,974981,1416855,114266_974981_Anchor_Chorus.wav,114266_1416855_Target_Chorus.wav
114268,1566346,1340295,114268_1566346_Anchor_Chorus.wav,114268_1340295_Target_Chorus.wav
114403,395784,1675274,114403_395784_Anchor_Chorus.wav,114403_1675274_Target_Chorus.wav
114411,480843,1217246,114411_480843_Anchor_Chorus.wav,114411_1217246_Target_Chorus.wav
114420,1164420,543239,114420_1164420_Anchor_Chorus.wav,114420_543239_Target_Chorus.wav
114480,525190,795425,114480_525190_Anchor_Chorus.wav,114480_795425_Target_Chorus.wav
114490,135707,815121,114490_135707_Anchor_Chorus.wav,114490_815121_Target_Chorus.wav
114524,1289726,1371252,114524_1289726_Anchor_Chorus.wav,114524_1371252_Target_Chorus.wav
114558,814737,451833,114558_814737_Anchor_Chorus.wav,114558_451833_Target_Chorus.wav
114606,1539814,1157979,114606_1539814_Anchor_Chorus.wav,114606_1157979_Target_Chorus.wav
114608,1493824,580987,114608_1493824_Anchor_Chorus.wav,114608_580987_Target_Chorus.wav
114609,1002073,130836,114609_1002073_Anchor_Chorus.wav,114609_130836_Target_Chorus.wav
114814,603396,1529751,114814_603396_Anchor_Chorus.wav,114814_1529751_Target_Chorus.wav
115127,720387,1014230,115127_720387_Anchor_Chorus.wav,115127_1014230_Target_Chorus.wav
115153,342389,887449,115153_342389_Anchor_Chorus.wav,115153_887449_Target_Chorus.wav
115436,523236,138830,115436_523236_Anchor_Chorus.wav,115436_138830_Target_Chorus.wav
115484,335305,729413,115484_335305_Anchor_Chorus.wav,115484_729413_Target_Chorus.wav
115496,1707902,139359,115496_1707902_Anchor_Chorus.wav,115496_139359_Target_Chorus.wav
115655,186255,1437448,115655_186255_Anchor_Chorus.wav,115655_1437448_Target_Chorus.wav
115731,1700571,140798,115731_1700571_Anchor_Chorus.wav,115731_140798_Target_Chorus.wav
115810,141265,196733,115810_141265_Anchor_Chorus.wav,115810_196733_Target_Chorus.wav
115848,1005345,1684745,115848_1005345_Anchor_Chorus.wav,115848_1684745_Target_Chorus.wav
115849,1112824,1488234,115849_1112824_Anchor_Chorus.wav,115849_1488234_Target_Chorus.wav
116066,875136,1517128,116066_875136_Anchor_Chorus.wav,116066_1517128_Target_Chorus.wav
116089,418120,1140478,116089_418120_Anchor_Chorus.wav,116089_1140478_Target_Chorus.wav
116101,1337163,1468841,116101_1337163_Anchor_Chorus.wav,116101_1468841_Target_Chorus.wav
116156,471119,1366576,116156_471119_Anchor_Chorus.wav,116156_1366576_Target_Chorus.wav
